State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,24/10/2022,6007.4,6403.22,6205.31
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,28/10/2022,5909.19,6932.99,6421.09
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,30/10/2022,6174.04,6892.71,6533.38
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,03/11/2022,5337.9,6199.48,5768.69
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,04/11/2022,5815.15,6712.87,6264.01
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,06/11/2022,5721.44,6182.36,5951.9
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,08/11/2022,5631.83,6291.07,5961.45
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,11/11/2022,6332.45,6724.31,6528.38
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,16/11/2022,6022.13,6755.81,6388.97
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/11/2022,5650.33,6127.21,5888.77
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,19/11/2022,5996.38,7036.45,6516.41
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/11/2022,5711.33,6561.92,6136.62
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,24/11/2022,5604.54,6369.78,5987.16
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,30/11/2022,5403.07,6148.01,5775.54
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,01/12/2022,5475.74,6119.61,5797.68
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,03/12/2022,5546.27,6419.47,5982.87
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,06/12/2022,5499.8,5934.22,5717.01
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/12/2022,5787.17,6280.98,6034.08
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,09/12/2022,5237.3,5922.68,5579.99
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,15/12/2022,5337.7,5902.01,5619.85
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/12/2022,5756.35,6173.56,5964.96
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,23/12/2022,5478.7,5839.94,5659.32
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,26/12/2022,5609.34,6361.7,5985.52
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,29/12/2022,5100.52,5533.13,5316.83
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,30/12/2022,5266.07,5733.45,5499.76
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,31/12/2022,5356.59,5754.15,5555.37
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,04/01/2023,5338.82,6128.26,5733.54
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,12/01/2023,5181.8,5773.06,5477.43
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,21/01/2023,5260.14,5750.91,5505.52
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,23/01/2023,5249.52,6075.26,5662.39
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,26/01/2023,4620.38,5422.49,5021.43
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,28/01/2023,5367.27,6015.38,5691.33
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,30/01/2023,5102.14,5474.37,5288.26
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,05/02/2023,5274.59,6050.75,5662.67
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/02/2023,5187.85,5831.89,5509.87
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,09/02/2023,4761.85,5489.18,5125.52
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,13/02/2023,4963.18,5274.29,5118.74
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,15/02/2023,5357.95,5800.65,5579.3
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,21/02/2023,4339.1,4844.67,4591.89
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,24/02/2023,5130.71,5895.36,5513.03
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,25/02/2023,5436.32,5826.06,5631.19
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,26/02/2023,5827.58,6281.75,6054.66
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,28/02/2023,5546.5,5913.11,5729.8
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,03/03/2023,4940.16,5765.79,5352.98
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/03/2023,5221.46,5796.96,5509.21
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,08/03/2023,4987.33,5740.22,5363.78
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,10/03/2023,4949.1,5346.72,5147.91
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,15/03/2023,4953.87,5362.06,5157.96
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,16/03/2023,4798.29,5458.62,5128.45
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,17/03/2023,5189.71,5569.13,5379.42
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,19/03/2023,4982.85,5472.43,5227.64
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,20/03/2023,5061.97,5793.36,5427.67
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/03/2023,5145.34,5667.91,5406.62
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,24/03/2023,5118.73,5692.97,5405.85
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,29/03/2023,5570.21,6518.76,6044.48
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,30/03/2023,4340.32,5094.05,4717.18
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,31/03/2023,4765.54,5251.84,5008.69
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,02/04/2023,4941.64,5621.17,5281.4
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,04/04/2023,5304.75,6113.21,5708.98
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/04/2023,5224.89,5731.36,5478.13
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,08/04/2023,4485.29,4903.97,4694.63
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,11/04/2023,5035.85,5437.49,5236.67
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,17/04/2023,4921.78,5411.22,5166.5
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,21/04/2023,5392.02,5805.98,5599.0
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,23/04/2023,4485.11,5016.18,4750.64
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,24/04/2023,4880.63,5302.5,5091.56
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,04/05/2023,5187.72,5888.26,5537.99
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,06/05/2023,5598.34,5982.19,5790.27
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,16/05/2023,5241.53,6106.05,5673.79
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,21/05/2023,4676.86,5460.38,5068.62
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,25/05/2023,4970.89,5653.83,5312.36
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,27/05/2023,4949.82,5734.97,5342.39
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,28/05/2023,4797.0,5336.6,5066.8
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,29/05/2023,5145.65,5604.72,5375.18
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,31/05/2023,4778.32,5293.04,5035.68
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,08/06/2023,5481.96,5864.5,5673.23
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,15/06/2023,4828.27,5347.22,5087.74
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,16/06/2023,4792.23,5263.69,5027.96
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/06/2023,5449.07,5828.31,5638.69
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,20/06/2023,5405.15,5768.81,5586.98
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,21/06/2023,5285.71,5827.82,5556.77
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,23/06/2023,4997.76,5786.74,5392.25
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,24/06/2023,5607.81,6086.11,5846.96
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,01/07/2023,5457.39,5991.61,5724.5
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,03/07/2023,5983.59,6612.19,6297.89
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,05/07/2023,5145.45,5613.7,5379.57
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,06/07/2023,5564.87,6136.7,5850.79
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,10/07/2023,5499.55,6036.97,5768.26
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,11/07/2023,5767.25,6423.73,6095.49
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,12/07/2023,5997.74,6370.8,6184.27
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,13/07/2023,5229.62,5755.19,5492.41
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,14/07/2023,5400.82,6138.5,5769.66
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,17/07/2023,5492.64,5946.99,5719.81
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/07/2023,6157.05,6885.45,6521.25
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/07/2023,5248.49,6077.18,5662.84
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,23/07/2023,5565.92,6002.91,5784.41
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,28/07/2023,5215.77,5851.55,5533.66
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,01/08/2023,5465.35,5859.38,5662.37
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,04/08/2023,5517.92,5869.4,5693.66
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,05/08/2023,5763.43,6405.88,6084.66
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,06/08/2023,5810.29,6819.94,6315.12
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/08/2023,6122.7,6715.75,6419.22
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,14/08/2023,5656.52,6287.05,5971.79
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,15/08/2023,5948.07,6801.16,6374.61
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/08/2023,5325.61,6205.68,5765.65
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,20/08/2023,5417.03,5913.3,5665.16
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/08/2023,5739.87,6317.74,6028.8
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,24/08/2023,5823.36,6708.36,6265.86
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,25/08/2023,6516.79,7071.72,6794.26
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,26/08/2023,5967.05,6853.44,6410.25
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,27/08/2023,5895.02,6632.68,6263.85
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,29/08/2023,5757.81,6164.46,5961.13
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,31/08/2023,5585.33,6466.87,6026.1
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,04/09/2023,5507.81,6129.1,5818.46
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,05/09/2023,5857.95,6262.73,6060.34
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/09/2023,6099.29,6504.29,6301.79
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,11/09/2023,5820.35,6785.66,6303.0
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,12/09/2023,6033.49,6415.08,6224.29
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/09/2023,5871.89,6820.46,6346.18
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,23/09/2023,6019.59,6547.52,6283.55
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,27/09/2023,6005.92,6611.36,6308.64
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,02/10/2023,5972.93,6363.34,6168.14
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,04/10/2023,5958.07,6947.33,6452.7
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,05/10/2023,5817.03,6442.53,6129.78
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,10/10/2023,5756.73,6410.16,6083.44
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,14/10/2023,5675.71,6378.79,6027.25
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,16/10/2023,5964.5,6412.74,6188.62
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,17/10/2023,5873.77,6557.0,6215.38
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/10/2023,6476.14,6955.38,6715.76
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,23/10/2023,6425.94,7081.39,6753.66
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,28/10/2023,6645.78,7211.97,6928.88
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,04/11/2023,5694.64,6153.67,5924.16
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/11/2023,6123.98,7122.7,6623.34
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,14/11/2023,6383.44,7056.8,6720.12
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/11/2023,6510.77,7088.54,6799.65
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,21/11/2023,6323.56,6977.34,6650.45
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,24/11/2023,5994.44,6522.02,6258.23
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,30/11/2023,6130.37,6716.29,6423.33
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,06/12/2023,5912.9,6695.71,6304.3
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,09/12/2023,5925.69,6955.73,6440.71
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,12/12/2023,5024.53,5785.95,5405.24
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,13/12/2023,5653.82,6217.67,5935.74
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,14/12/2023,5508.47,6260.42,5884.45
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,15/12/2023,5471.61,6063.86,5767.74
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/12/2023,5752.55,6184.36,5968.46
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,23/12/2023,5501.14,5936.95,5719.04
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,25/12/2023,5646.64,6017.54,5832.09
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,26/12/2023,5810.14,6619.68,6214.91
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,29/12/2023,5829.45,6689.53,6259.49
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,31/12/2023,5587.88,6033.08,5810.48
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,02/01/2024,5417.37,5812.36,5614.86
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,06/01/2024,5802.97,6192.54,5997.76
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/01/2024,5353.31,5877.97,5615.64
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,09/01/2024,5602.6,6544.22,6073.41
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,13/01/2024,5366.21,5943.4,5654.81
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,14/01/2024,5464.95,5859.1,5662.02
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,15/01/2024,5817.4,6246.93,6032.16
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,20/01/2024,5468.66,6090.62,5779.64
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,28/01/2024,5108.45,5898.14,5503.29
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,29/01/2024,5276.35,6031.13,5653.74
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,31/01/2024,5383.61,5812.72,5598.17
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,06/02/2024,5764.38,6406.65,6085.52
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,10/02/2024,5101.58,5625.39,5363.49
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,12/02/2024,5593.61,6012.15,5802.88
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,17/02/2024,5179.34,5865.36,5522.35
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/02/2024,5033.02,5723.11,5378.07
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/02/2024,4487.87,5154.29,4821.08
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,24/02/2024,4890.64,5577.6,5234.12
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,26/02/2024,4834.19,5509.36,5171.77
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,28/02/2024,5517.24,6300.55,5908.9
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,01/03/2024,5536.89,6339.11,5938.0
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,02/03/2024,4663.53,5364.83,5014.18
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,04/03/2024,5365.1,5855.03,5610.06
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,05/03/2024,5120.35,5626.13,5373.24
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/03/2024,5082.06,5812.93,5447.5
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,11/03/2024,5048.97,5446.62,5247.79
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,14/03/2024,5099.35,5897.14,5498.25
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,17/03/2024,5347.57,5863.11,5605.34
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,19/03/2024,4941.29,5604.52,5272.9
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,20/03/2024,5082.2,5769.58,5425.89
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/03/2024,4970.84,5309.98,5140.41
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,30/03/2024,4835.64,5519.63,5177.64
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,31/03/2024,4773.66,5511.19,5142.43
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,02/04/2024,5369.23,5953.65,5661.44
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,05/04/2024,5291.89,6207.61,5749.75
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,06/04/2024,5350.42,6156.03,5753.23
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/04/2024,5357.52,6015.51,5686.52
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,09/04/2024,5784.69,6366.77,6075.73
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,16/04/2024,5288.47,5960.79,5624.63
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,17/04/2024,5115.3,5475.44,5295.37
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,23/04/2024,5165.41,5496.78,5331.09
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,27/04/2024,4627.01,5039.62,4833.31
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,30/04/2024,5158.56,6050.7,5604.63
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,01/05/2024,4855.52,5324.13,5089.83
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/05/2024,5067.72,5896.31,5482.02
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,14/05/2024,5846.12,6495.73,6170.92
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,16/05/2024,5018.32,5639.68,5329.0
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/05/2024,4478.6,5209.23,4843.92
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,20/05/2024,5298.44,6125.52,5711.98
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,21/05/2024,5008.79,5519.85,5264.32
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/05/2024,5063.03,5568.77,5315.9
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,26/05/2024,5802.25,6213.27,6007.76
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,27/05/2024,5065.62,5724.85,5395.24
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,29/05/2024,5173.83,5520.54,5347.18
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,31/05/2024,5311.44,6076.33,5693.88
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,02/06/2024,5345.08,6148.16,5746.62
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,05/06/2024,6001.85,6477.76,6239.81
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,06/06/2024,6032.63,6513.79,6273.21
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,13/06/2024,5783.33,6641.14,6212.24
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/06/2024,5962.7,6653.37,6308.04
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/06/2024,5618.53,6344.81,5981.67
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,26/06/2024,5182.5,6010.11,5596.3
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,27/06/2024,5601.19,6364.02,5982.6
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,28/06/2024,5851.69,6302.55,6077.12
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,29/06/2024,5632.66,6361.03,5996.84
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,03/07/2024,5899.06,6685.79,6292.42
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,04/07/2024,6120.35,6874.87,6497.61
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,07/07/2024,5920.21,6790.96,6355.58
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,15/07/2024,5564.65,6338.21,5951.43
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/07/2024,6003.45,6465.07,6234.26
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,20/07/2024,5775.7,6537.03,6156.37
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,21/07/2024,5828.81,6279.04,6053.93
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,24/07/2024,6435.22,7047.39,6741.3
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,25/07/2024,6517.8,7348.05,6932.92
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,28/07/2024,5517.87,6207.0,5862.44
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,01/08/2024,5786.93,6220.28,6003.6
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,08/08/2024,5884.13,6708.18,6296.15
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,12/08/2024,6149.76,6908.81,6529.28
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,15/08/2024,6394.44,7429.66,6912.05
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,18/08/2024,6180.93,6635.97,6408.45
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,20/08/2024,6221.18,6687.64,6454.41
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,21/08/2024,5957.95,6898.85,6428.4
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/08/2024,6142.28,7209.82,6676.05
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,25/08/2024,5944.16,6860.88,6402.52
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,31/08/2024,5780.54,6626.92,6203.73
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,01/09/2024,5969.19,6838.88,6404.04
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,06/09/2024,5777.98,6710.14,6244.06
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,09/09/2024,6178.07,6756.64,6467.36
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,14/09/2024,5850.13,6434.28,6142.21
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,19/09/2024,6188.52,7101.71,6645.12
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,21/09/2024,6025.9,6656.71,6341.3
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,22/09/2024,6176.18,6867.28,6521.73
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,24/09/2024,5936.56,6552.12,6244.34
Karnataka,Belagavi,Belagavi Mandi,Mustard,Yellow,Local,26/09/2024,6122.52,6991.37,6556.94
